cz,czname,pop2000,fips,statename,stateabbrv,cur_smoke_q1,bmi_obese_q1,exercise_any_q1,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate
5401,Bowling Green,164944.0,21,Kentucky,KY,0.3737541,0.25473320000000005,0.56893206,19.55911,10126.529,0.45470839999999996,0.1690899,0.0988515,0.1253719,0.0503657,0.044210400000000004,0.0564821,0.1225152,0.3334,0.1548306,0.12093,0.55129,-0.74686056,52.77791,7.186682000000001,1.8891259999999999,0.0535357
5402,Glasgow,92394.0,21,Kentucky,KY,0.3594771,0.2793103,0.49599999,20.544220000000003,10911.296,0.7328749,0.18412820000000002,0.09574049999999999,0.12561630000000001,0.0195943,0.014222299999999998,0.0219095,0.0709323,0.31637,0.1969342,0.12307,0.52246,-0.79233194,49.689370000000004,3.7394199999999995,0.9513604999999999,0.058089499999999995
5500,Columbia,159374.0,47,Tennessee,TN,0.35555559999999997,0.3875969,0.48888889,16.74855,10338.167,1.462839,0.1792525,0.1143565,0.1347749,0.041063499999999996,0.0385166,0.04652630000000001,0.11296789999999998,0.29583000000000004,0.1152955,0.08556,0.5434899999999999,-1.2475299,47.17018,10.3643,2.293348,0.050791699999999995
5600,Nashville,1246338.0,47,Tennessee,TN,0.33148829999999996,0.2768542,0.57290322,16.35223,10083.745,0.6600292,0.16177249999999999,0.1070858,0.1296319,0.10291130000000001,0.0933222,0.11235810000000002,0.24947889999999998,0.32673,0.10257349999999998,0.18995,0.5061899999999999,-0.39729533,47.60194,15.27258,3.247193,0.0378705
5700,Tullahoma,130610.0,47,Tennessee,TN,0.3461539,0.46753249999999996,0.61538464,18.05753,10987.191,0.789225,0.1650448,0.105457,0.1326743,0.0171915,0.017725099999999997,0.015065100000000001,0.0934113,0.31708000000000003,0.1343755,0.10603,0.5525,-0.71524742,52.34745,5.467422,3.466044,0.0462707
5800,Dickson,138212.0,47,Tennessee,TN,0.3092783,0.3297872,0.56701028,16.271910000000002,10461.419,2.395762,0.1921553,0.1186114,0.1500934,0.020736,0.017080099999999997,0.024059099999999996,0.08332389999999999,0.30935,0.12626199999999999,0.11897,0.55928,-0.84479362,53.95841,6.247649,1.0751600000000001,0.060625099999999994
5900,Clarksville,252059.0,47,Tennessee,TN,0.35625,0.29773459999999996,0.57021999,15.58041,9983.7274,2.350556,0.178679,0.1132631,0.163605,0.056145900000000006,0.0544716,0.05232769999999999,0.13332750000000002,0.28520999999999996,0.12221230000000001,0.09751,0.60451,-1.8281626,48.02368,17.88946,4.360487,0.053748699999999996
6000,Huntsville,519583.0,1,Alabama,AL,0.3009447,0.3056708,0.59548873,15.75958,9737.2923,0.5844123,0.17008620000000002,0.10703980000000002,0.1211565,0.0889056,0.08136360000000001,0.0978788,0.2253229,0.3373,0.11655589999999999,0.10570999999999998,0.48205,-1.0291858,55.884240000000005,17.43591,2.174628,0.0397452
6100,Gadsden,304068.0,1,Alabama,AL,0.3217503,0.27748690000000004,0.52544707,20.46235,11230.018999999998,1.48431,0.1826219,0.11622750000000001,0.1312231,0.0310089,0.0283452,0.0316982,0.2651467,0.33161999999999997,0.14991970000000002,0.10908,0.52874,-1.0239497,62.04599,6.373575,3.488364,0.05371889999999999
6200,Florence,230941.0,1,Alabama,AL,0.3125,0.2824427,0.52762431,16.82422,10237.698,1.193461,0.18839160000000002,0.10883010000000001,0.12470940000000001,0.037123,0.0386353,0.0366078,0.19586800000000001,0.3303,0.15068710000000002,0.11773,0.5284800000000001,-0.83364838,60.868790000000004,8.987577,1.891825,0.0698539
6301,McMinnville,84309.0,47,Tennessee,TN,0.34375,0.3278688,0.4375,20.30135,10776.062,0.0488171,0.1659239,0.10416099999999999,0.11034680000000001,0.0110214,0.0100105,0.0092458,0.06352680000000001,0.31390999999999997,0.1595238,0.11163,0.5604600000000001,-1.4120483999999998,54.12708000000001,2.1694009999999997,3.291463,0.0624507
6302,Cookeville,98362.0,47,Tennessee,TN,0.2970297,0.2626263,0.59803921,18.41144,10008.145,0.7852677,0.1612797,0.1125302,0.1288922,0.027688099999999997,0.027063099999999996,0.028808099999999996,0.083495,0.33712,0.16499270000000002,0.11752,0.55379,-1.3262552,50.394459999999995,1.132551,2.194953,0.053903999999999994
6401,Chattanooga,490863.0,47,Tennessee,TN,0.29864250000000003,0.2935035,0.52742124,17.62238,10005.791,0.623798,0.1640966,0.10438499999999999,0.1292516,0.07511860000000001,0.0730677,0.0778065,0.3354933,0.35673,0.1239315,0.14485,0.50807,-0.40881035,51.8442,13.443470000000001,1.474953,0.038038
6402,Crossville,104194.0,47,Tennessee,TN,0.3461539,0.34653459999999997,0.57692307,18.45403,9707.6401,0.2772323,0.1579959,0.1014002,0.12581610000000001,0.0221304,0.026177,0.017438299999999997,0.0760119,0.31795999999999996,0.16420810000000002,0.1083,0.51546,-1.023776,43.37966,1.049965,1.228478,0.06517769999999999
6501,Ellijay,43254.0,13,Georgia,GA,0.3191489,0.41463409999999995,0.5,27.15339,9811.3134,0.9091529,0.15987279999999998,0.1034735,0.1420347,0.008562,0.006174600000000001,0.0110754,0.11011189999999998,0.33116,0.12417160000000001,0.07137,0.51815,-1.1899604,51.77094,0.1687705,4.496694000000001,0.0387597
6502,Cleveland,203077.0,47,Tennessee,TN,0.36150229999999994,0.3188406,0.45070422,17.00696,10084.162,2.029639,0.16608489999999998,0.1244326,0.1528631,0.03566319999999999,0.034944300000000005,0.0360154,0.0746073,0.3233,0.1378353,0.09445,0.55387,-0.64316472,62.72104,3.2918550000000004,1.757954,0.0559076
6600,Rome,418304.0,13,Georgia,GA,0.32584270000000004,0.3121387,0.53932583,23.713639999999998,10194.073,0.6587626,0.1592314,0.1069943,0.13156629999999997,0.033902999999999996,0.032061599999999996,0.0329464,0.18121600000000002,0.32819,0.1226671,0.16237000000000001,0.53878,-1.6828302,52.44654,7.781422,8.33413,0.044702
6700,Tampa,2395997.0,12,Florida,FL,0.28128200000000003,0.264829,0.61300188,22.45366,11365.341,0.0557922,0.1556886,0.0982988,0.12352839999999998,0.0802947,0.0627255,0.09726030000000001,0.23177979999999998,0.38148000000000004,0.1115147,0.1527,0.50694,-1.0401171,37.86031,9.90765,10.37739,0.0432932
6800,Lakeland,598228.0,12,Florida,FL,0.2303625,0.2982045,0.57075101,25.15024,10990.383999999998,0.2616169,0.160378,0.09847639999999999,0.1262327,0.05343330000000001,0.049799800000000005,0.055200099999999995,0.17128829999999998,0.35469,0.137795,0.12185,0.51264,-1.7296807,42.20297,12.47585,11.04696,0.0510616
6900,Sarasota,763795.0,12,Florida,FL,0.2483871,0.2660858,0.61174881,24.60221,10298.166,-0.0818948,0.1435905,0.102575,0.12436989999999998,0.0670332,0.0513505,0.0816952,0.21387620000000002,0.36368,0.0928787,0.17695999999999998,0.51885,-0.53302715,40.32456,5.814780000000001,6.725364999999999,0.0406995
7000,Miami,3955969.0,12,Florida,FL,0.19350620000000002,0.2335053,0.57252848,32.14662,13205.149,-0.1266997,0.1525673,0.0976978,0.12076500000000001,0.1052385,0.0883246,0.11993789999999999,0.33048099999999997,0.44351,0.15149210000000002,0.18867,0.43188999999999994,-2.1414285,41.97457,19.11066,39.837070000000004,0.0532121
7100,Port St. Lucie,1533306.0,12,Florida,FL,0.23996350000000002,0.2800761,0.5895865,26.43923,11314.546999999999,-0.5767573,0.14519229999999997,0.09638150000000001,0.11355830000000001,0.1024742,0.0815084,0.12223930000000001,0.2479631,0.40225,0.10765910000000001,0.20815999999999998,0.46605,-1.4330216,51.58997,12.86175,12.29552,0.0523837
7200,Cape Coral,692265.0,12,Florida,FL,0.23496660000000003,0.2288732,0.61377615,27.985870000000002,10118.907,0.1259044,0.1491937,0.103244,0.1260068,0.07840280000000001,0.058603199999999994,0.09460419999999999,0.2634515,0.40421,0.0992122,0.17022,0.494,-1.240414,37.71865,5.636425,13.19408,0.038542
7300,Palm Bay,589177.0,12,Florida,FL,0.283105,0.2340094,0.64532018,21.676560000000002,10276.122,-0.1989359,0.1471377,0.10067569999999999,0.11985330000000001,0.0705573,0.05992080000000001,0.07878489999999999,0.143526,0.32637,0.09439739999999999,0.14294,0.5440699999999999,-0.79930828,41.39588,8.1826,4.981694999999999,0.046422500000000005
7400,Orlando,1697906.0,12,Florida,FL,0.2250804,0.25771239999999995,0.61251259,23.765,11165.298999999999,0.0462936,0.1579597,0.09693380000000001,0.12279280000000001,0.08291280000000001,0.0643799,0.10042949999999999,0.1811229,0.38203000000000004,0.1076635,0.14236,0.5039600000000001,-1.7556758000000001,37.95092,13.32771,16.195420000000002,0.0422033
7500,Deltona,563598.0,12,Florida,FL,0.27490909999999996,0.23283579999999998,0.62598425,24.35073,10028.523000000001,0.14718520000000002,0.1503156,0.1005928,0.1282507,0.048438300000000004,0.0488195,0.0455635,0.19554370000000001,0.34675,0.1252674,0.11814000000000001,0.52367,-1.3901051000000002,37.35358,10.03783,6.354883999999999,0.0441972
7600,Jacksonville,1176696.0,12,Florida,FL,0.3042606,0.2929085,0.59359467,18.58053,11335.776000000002,-0.34516890000000006,0.1602394,0.09075069999999999,0.1146597,0.08808610000000001,0.0780419,0.09784119999999999,0.22273339999999997,0.3399,0.1079845,0.13685999999999998,0.54389,-1.4407076,42.68222,21.29964,3.756875,0.0409366
7700,Lake City,149695.0,12,Florida,FL,0.3337454,0.343038,0.57319331,22.4915,9640.1268,0.4110874,0.149364,0.1022065,0.1356316,0.014291499999999999,0.016908000000000003,0.0092029,0.1176934,0.32613000000000003,0.18181689999999998,0.08857000000000001,0.49918999999999997,-1.7738245,41.13431,20.55513,3.762985,0.055408500000000006
7800,Ocala,377001.0,12,Florida,FL,0.29028930000000003,0.2934899,0.60487288,23.97845,10085.767,0.5304511,0.1536791,0.10814739999999999,0.1306813,0.0258673,0.019321500000000002,0.030755200000000003,0.15777349999999998,0.36055,0.1263462,0.12616,0.4923,-1.8314370999999998,34.965959999999995,8.509791,4.975318,0.05158390000000001
7900,Gainesville,320199.0,12,Florida,FL,0.3040797,0.3261614,0.58357489,20.84681,9696.0489,-0.5001285,0.1531622,0.09417539999999999,0.1120114,0.1009689,0.0878654,0.113764,0.1373239,0.38461,0.20874890000000001,0.12516,0.48633000000000004,-1.4940711000000002,35.35208,17.47757,4.866973000000001,0.0382624
8000,Sumter,209914.0,45,South Carolina,SC,0.2584158,0.34912459999999995,0.59531093,20.099220000000003,9469.483,-0.4579904,0.1380651,0.0961157,0.12276820000000001,0.05215319999999999,0.0506043,0.0503014,0.133779,0.35753,0.16905770000000003,0.08648,0.4788,-1.853765,41.61466,43.98277,1.728327,0.0632158
8100,Columbia,722201.0,45,South Carolina,SC,0.2621255,0.34375,0.62808067,18.18374,8950.8031,0.46190749999999997,0.1522616,0.10515219999999999,0.132355,0.0875351,0.08243989999999998,0.0935578,0.21510589999999996,0.39289,0.137206,0.11917,0.46691000000000005,-0.92498754,44.54176,36.713879999999996,2.371916,0.0475236
8201,Barnwell,72733.0,45,South Carolina,SC,0.1823899,0.4379085,0.57187498,20.105999999999998,9588.1046,1.527159,0.1641517,0.11123720000000001,0.15084029999999998,0.0112802,0.012619,0.0124298,0.0836573,0.35228000000000004,0.2471652,0.08527,0.41556000000000004,-1.6793021000000001,44.28389,55.08916,1.6127479999999998,0.0653827
8202,Charleston,587297.0,45,South Carolina,SC,0.2582369,0.30988509999999997,0.62225342,19.835179999999998,9369.8615,0.17909029999999998,0.1582665,0.10402180000000001,0.1201906,0.08159680000000001,0.08107400000000001,0.0792308,0.15687379999999998,0.37911,0.14499510000000002,0.16485,0.47591000000000006,-2.1111986000000003,39.584740000000004,31.3579,2.322845,0.0424574
8300,Greenville,894291.0,45,South Carolina,SC,0.30261809999999995,0.2890005,0.59393454,20.3715,8935.9981,0.6107665,0.1605292,0.1094556,0.1268714,0.0659862,0.0575435,0.0760415,0.17619649999999998,0.35646,0.119379,0.12337999999999999,0.5083300000000001,-1.1079466999999998,55.826119999999996,18.09076,2.584506,0.048676800000000006
8401,Augusta,525842.0,13,Georgia,GA,0.2785583,0.33038540000000005,0.60696203,18.53424,8364.6874,1.5763559999999999,0.17191979999999998,0.11013030000000001,0.1475928,0.0895191,0.0835191,0.0972165,0.16496670000000002,0.38956,0.15837620000000002,0.09765,0.45564,-1.3730812,43.19986,35.7035,2.340627,0.0469248
8402,Washington,35518.0,13,Georgia,GA,0.1818182,0.4545455,0.72727275,23.279429999999998,9412.5825,1.050904,0.168463,0.1205598,0.12441680000000001,0.0189149,0.0029143,0.014891,0.0213827,0.37877,0.19284749999999998,0.11242,0.40359,-0.77276253,43.64266,42.386959999999995,2.060927,0.07591060000000001
8501,Fitzgerald,27415.0,13,Georgia,GA,0.40909090000000004,0.40909090000000004,0.59090906,24.17093,9621.0863,1.4166729999999998,0.1901638,0.1006486,0.1377546,0.0160071,0.021620900000000002,0.0120509,0.0820122,0.39889,0.2066569,0.0791,0.42502,-1.6488638999999998,53.266459999999995,30.01277,3.654933,0.051733900000000006
8502,Cordele,42098.0,13,Georgia,GA,0.27272729999999995,0.4,0.54545456,22.20531,9651.3045,1.345734,0.18031870000000003,0.09283889999999999,0.1500193,0.0102511,0.009657899999999999,0.0062118,0.047383999999999996,0.39993,0.25892350000000003,0.09602000000000001,0.39063000000000003,-1.6044506,48.330090000000006,43.42487,2.513183,0.052643499999999996
8503,Valdosta,241530.0,13,Georgia,GA,0.2693032,0.37333330000000003,0.53658539,24.35819,9690.1194,1.922668,0.18791029999999997,0.11244289999999998,0.14427920000000002,0.0495914,0.0455621,0.0543151,0.16888699999999998,0.39358000000000004,0.1984006,0.11760999999999999,0.4485,-1.9306961999999999,48.121559999999995,29.162840000000003,5.14553,0.044368300000000006
8601,Waycross,113122.0,13,Georgia,GA,0.26406929999999995,0.3506494,0.49787235,24.46165,11101.298,1.752866,0.19066960000000002,0.10462,0.14413,0.029115,0.024658900000000004,0.031874099999999995,0.1131877,0.37751,0.2040722,0.08311,0.45219,-2.1025852,50.22542,23.235979999999998,4.668411,0.053003499999999995
8602,Brunswick,93044.0,13,Georgia,GA,0.30357140000000005,0.3584906,0.56547618,23.1396,8877.3335,1.394966,0.1514326,0.10994169999999999,0.1574019,0.07637000000000001,0.0631366,0.0928419,0.2114739,0.41203999999999996,0.1563526,0.12297000000000001,0.46458999999999995,-1.6553398000000001,46.33077,23.92524,2.439706,0.0384681
8701,Hinesville,131279.0,13,Georgia,GA,0.32417579999999996,0.3735632,0.64640886,21.787370000000003,9870.0838,0.9234958000000001,0.1654904,0.10094860000000001,0.1406057,0.0196923,0.0248887,0.0181238,0.0762284,0.30091,0.1806514,0.07735,0.55455,-3.1989926,35.523579999999995,33.67942,7.170225,0.0468866
8702,Statesboro,111346.0,13,Georgia,GA,0.2198953,0.3157895,0.64583331,24.05663,9679.1745,1.175686,0.1742267,0.1046719,0.1384932,0.0434177,0.051332,0.0356335,0.05537380000000001,0.40164,0.2489121,0.09041,0.41928000000000004,-2.2435023999999997,40.35439,32.50139,2.79579,0.0506792
8800,Savannah,434615.0,13,Georgia,GA,0.2521815,0.303139,0.62171948,21.41943,8871.7113,-0.3901423,0.1503632,0.09918049999999999,0.11291720000000001,0.0987008,0.09520089999999999,0.1030195,0.243207,0.40699,0.1371672,0.14606,0.47100000000000003,-1.7031987000000002,40.696709999999996,32.46413,3.6347110000000002,0.035857400000000005
8900,Macon,386870.0,13,Georgia,GA,0.27053140000000003,0.3125,0.5808081,19.15586,10147.025,0.1477513,0.1603858,0.09595260000000001,0.12501669999999998,0.0906247,0.0981889,0.0852306,0.19343020000000002,0.3771,0.1541764,0.12343,0.46517,-1.0702973,44.348490000000005,36.00176,2.0128209999999997,0.040617900000000005
9001,Vidalia,108438.0,13,Georgia,GA,0.2893401,0.35233159999999997,0.54545456,23.75084,10419.276,1.20194,0.18322320000000003,0.10513039999999998,0.132194,0.009524700000000002,0.010170100000000001,0.009406399999999999,0.0798559,0.38759,0.20988089999999998,0.09534,0.42877,-1.6489335999999999,58.761680000000005,26.02962,4.41266,0.0683557
9002,Milledgeville,83808.0,13,Georgia,GA,0.2105263,0.2631579,0.47368422,21.247629999999997,9306.4321,0.4667576,0.183249,0.08591739999999999,0.12702650000000001,0.0339348,0.037275300000000004,0.032086,0.12198710000000001,0.36685,0.17856660000000002,0.0755,0.44768,-1.9085843999999996,27.650109999999998,44.02921,1.394855,0.047429400000000004
9003,Dublin,74610.0,13,Georgia,GA,0.2876405,0.3551402,0.552809,19.60065,9104.1631,0.5813605,0.17226760000000002,0.0863666,0.13832120000000003,0.0397581,0.039532,0.0380176,0.11168230000000001,0.39176,0.2013951,0.13755,0.44242,-1.1503261999999999,50.132690000000004,39.91556,0.9931644000000001,0.0472153
9100,Atlanta,3798017.0,13,Georgia,GA,0.2491057,0.2816189,0.61156464,22.09986,9238.8794,0.2841242,0.1597947,0.0999207,0.1260423,0.11253130000000001,0.1011054,0.1252,0.31654509999999997,0.3953,0.0929291,0.17257,0.4393,-1.2080198,44.27466,29.678859999999997,6.83562,0.0353966
9200,Griffin,135136.0,13,Georgia,GA,0.19565220000000003,0.2444444,0.5869565,21.30066,9591.8847,2.08468,0.21083670000000002,0.1087529,0.1356001,0.039052699999999996,0.038854900000000005,0.0387173,0.13173379999999998,0.34117,0.1367634,0.10339000000000001,0.50872,-1.4599294,53.29446,28.2508,1.398591,0.052729700000000004
9301,Athens,212223.0,13,Georgia,GA,0.2036474,0.2523364,0.72205436,22.45808,9104.2782,-0.0651483,0.1610233,0.1011293,0.1132422,0.08859689999999999,0.10394149999999999,0.0735563,0.1660594,0.38516999999999996,0.179574,0.11936,0.47293999999999997,-1.440353,35.18422,18.02161,4.4340150000000005,0.036454
9302,Toccoa,89228.0,13,Georgia,GA,0.1904762,0.4,0.61904764,23.92081,9221.442,1.554209,0.1834266,0.10968810000000001,0.13875510000000002,0.0124161,0.013343100000000002,0.0111104,0.08820639999999999,0.32115,0.1525209,0.08902,0.5323399999999999,-1.0015558,63.03179,17.42727,1.2574530000000002,0.053490300000000005
9400,Gainesville,272150.0,13,Georgia,GA,0.3682635,0.25304879999999996,0.57499999,24.9091,9399.301,0.1590334,0.1516067,0.0999847,0.12821169999999998,0.029851099999999995,0.027508299999999996,0.034319699999999995,0.19963570000000003,0.33984000000000003,0.12247730000000001,0.12858,0.52989,-1.5447534,43.93055,5.822157,12.04226,0.036621499999999994
9500,Talladega,148252.0,1,Alabama,AL,0.3333333,0.39682540000000005,0.52614379,16.78885,10571.415,1.425749,0.19308770000000003,0.10084320000000001,0.13568239999999998,0.017853599999999997,0.018846099999999998,0.0164266,0.1158112,0.34659,0.1704456,0.07491,0.45595,-1.4439875,52.78917,28.37061,0.9881822,0.0578489
9600,LaGrange,457299.0,13,Georgia,GA,0.2730263,0.2852349,0.55772644,18.96259,9951.9655,0.5627316,0.16342279999999998,0.10290070000000001,0.1292232,0.0617125,0.0555599,0.06931810000000001,0.1539657,0.34556,0.1381277,0.11202000000000001,0.51942,-1.4612525,52.04385,19.98627,1.925655,0.0448547
9701,Columbus,303656.0,13,Georgia,GA,0.2562141,0.33996020000000005,0.60317463,18.797,9116.1339,2.327,0.1884275,0.1086357,0.15985410000000003,0.1083153,0.10884010000000001,0.10187719999999999,0.23463560000000003,0.37149,0.1595501,0.12764,0.48676,-2.0782984,44.97886,40.61438,3.6883839999999997,0.0488651
9702,Americus,65826.0,13,Georgia,GA,0.25,0.2424242,0.52777779,22.96325,8559.5284,1.871244,0.1849669,0.12974739999999998,0.1290762,0.013904300000000001,0.010771600000000001,0.009473,0.0737225,0.3871,0.2234252,0.1318,0.42168,-1.5821823,38.97396,49.27536,2.889436,0.0576862
9800,Auburn,150911.0,1,Alabama,AL,0.27102800000000005,0.2738853,0.67010307,15.87495,8176.2187,0.481092,0.15272449999999999,0.10281320000000001,0.13473929999999998,0.104949,0.1249288,0.0870999,0.2766187,0.40617,0.2432764,0.12003,0.44611000000000006,-2.1303204,31.09117,36.27171,1.4180540000000001,0.042260400000000004
9900,Tallahassee,426634.0,12,Florida,FL,0.2922764,0.33610650000000003,0.60468942,18.787879999999998,9801.4964,0.6566586999999999,0.1661744,0.10442449999999999,0.12868469999999999,0.12202950000000001,0.10937830000000001,0.1330939,0.1622434,0.38809,0.1802342,0.1116,0.47965,-0.95994038,37.2652,28.54086,3.4999550000000004,0.040255400000000004
10000,Panama City,172606.0,12,Florida,FL,0.328594,0.276699,0.60065466,22.40035,11525.753999999999,-0.7477099,0.15576270000000003,0.0848296,0.11097,0.0459258,0.0450474,0.0465636,0.13161760000000003,0.34611,0.1356933,0.12045,0.52136,-2.0444837,41.107490000000006,11.317680000000001,2.392153,0.0509556
