cz,czname,pop2000,fips,statename,stateabbrv,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,cs_educ_ba,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20
31007,Dumas,31880.0,48,Texas,TX,30.17517,9599.9943,1.422289,0.218666,0.1137002,0.10480999999999999,-1.469706,74.28115,76.575507,61.075143999999995,78.288048,50.332899,89.440727,0.0206165,0.0148894,0.0229071,0.0817794,0.27589,0.1268073,0.058039999999999994,0.60119,-0.35561346,56.75658000000001,1.9887080000000001,37.89837,0.0328989,0.17668770000000003,0.15899860000000002,0.6075668000000001,0.2059065,15.1373,0.011825596,0.0211417817,8.244954,0.6109316999999999,29327.2,84407.50283,5.241693499999999,14.172276,2.879425,11.87307,47.82625,0.142348,0.0052698,1967.396,0.038394300000000006,0.0
31101,Victoria,165277.0,48,Texas,TX,24.50123,10790.871000000001,-0.0709804,0.1562367,0.0957392,0.12154489999999998,-0.3399553,83.303761,84.718808,64.092239,83.103121,60.835291000000005,105.16247,0.0466267,0.0336554,0.06035499999999999,0.11959600000000001,0.34639000000000003,0.14472379999999999,0.12592,0.49986,-0.44886989,70.25417,6.353577,33.29683,0.04535619999999999,0.1411557,0.1771844,0.607996,0.16113,4.368119,0.012590983600000001,0.0165600779,33.34274,0.4246405,33598.83,85131.71339,5.5245106,15.410606,2.358683,14.1376,45.82475,0.2012644,0.0077506,2667.3779999999997,0.0275413,0.0
31102,La Grange,42194.0,48,Texas,TX,26.77903,9964.1786,0.6182564,0.178843,0.1110444,0.11203119999999998,-0.36527729999999997,84.689305,79.059661,68.249829,82.79148599999999,55.533744999999996,83.525312,0.0122139,0.0086017,0.0085193,0.07471339999999999,0.30867,0.1372419,0.20961999999999997,0.5431199999999999,0.37206913,72.32545,10.593919999999999,16.13974,0.039285400000000005,0.12054180000000002,0.2064929,0.5861475,0.1336618,6.797575999999999,0.0248613547,0.0224913495,22.056720000000002,0.4570459,36151.21,87081.33202,5.7445847,14.355189000000001,2.4889349999999997,14.50335,48.797,0.1720474,0.0060435,1580.592,0.0270473,0.0
31103,Gonzales,18628.0,48,Texas,TX,31.62645,9948.72,0.8769415999999999,0.1730444,0.1069997,0.1280239,-0.6456195,84.776157,82.070707,62.878788,77.525253,57.843137,92.92,0.018377900000000003,0.016712599999999998,0.0197845,0.04623630000000001,0.31225,0.1855258,0.13004000000000002,0.46891000000000005,-0.82327764,58.43354,8.014816,39.62315,0.0368444,0.10335839999999999,0.1926277,0.5827581000000001,0.1327906,10.92992,0.0224930213,0.0231908954,17.44603,0.492017,28892.99,64650.5,5.388139499999999,14.030676999999999,-1.242205,10.7,43.693000000000005,0.2099828,0.008750299999999999,2045.336,0.025304300000000002,0.0
31201,Austin,1298076.0,48,Texas,TX,21.88586,10137.893,-0.659305,0.1470589,0.0964077,0.10959780000000001,0.24960149999999998,79.691078,84.101663,67.870685,82.525494,66.09846,60.952098,0.137936,0.1248056,0.15152770000000002,0.1714787,0.32142,0.1117117,0.22009,0.47123000000000004,-0.19094963,45.28972,7.804243,25.91636,0.0433376,1.082199,1.299888,0.7087977,0.1390367,11.96289,0.0365009445,0.0270369377,197.2616,0.24855619999999998,41322.2,169476.0635,5.8911811,15.610147,-2.109195,35.83363,40.41475,0.19277560000000002,0.007026600000000001,3399.31,0.0317232,0.0
31202,Burnet,51191.0,48,Texas,TX,28.04117,9603.8897,0.48505190000000004,0.1437503,0.11589880000000001,0.1295846,0.19771760000000002,84.093519,83.870161,70.081872,79.236173,65.645709,72.775543,0.0302976,0.022573,0.0409231,0.065692,0.33693,0.10704489999999998,0.11996,0.5239,0.26993899,50.07521,1.0763610000000001,11.56258,0.0438579,0.8317171999999998,1.233454,0.5335066999999999,0.082064,4.39646,0.033501982799999996,0.024613701600000003,26.51285,0.34862070000000006,41430.84,129401.7248,5.9833491,14.131785999999998,10.2967,18.59862,43.2455,0.17278010000000002,0.0058604,2038.0379999999998,0.0346788,0.0
31301,San Antonio,1724863.0,48,Texas,TX,23.026889999999998,10324.523000000001,-0.028458999999999998,0.15958529999999999,0.09705939999999999,0.1191614,-0.45594809999999997,73.865876,81.789181,62.095890000000004,80.79198000000001,61.294401,59.426320999999994,0.1105953,0.0944008,0.1278194,0.2220705,0.39277,0.15106570000000002,0.14409,0.47117,-0.87970487,62.606190000000005,5.955951,50.3302,0.0456994,0.48051450000000007,0.5669556,0.6307635,0.0759672,9.729166000000001,0.029896287400000002,0.0235879603,181.7608,0.242486,34001.79,103809.2556,5.845109900000001,15.772538,1.0637219999999998,22.00553,41.1115,0.23189400000000002,0.0038031999999999996,2603.805,0.026202999999999997,0.0
31302,Beeville,47805.0,48,Texas,TX,22.8227,11462.063999999998,1.642202,0.16629370000000002,0.1343883,0.1316543,-1.100182,83.142666,77.404275,61.410419,77.154426,57.795173,105.5893,0.022162900000000003,0.018639700000000002,0.025870999999999998,0.0799443,0.32405,0.2329026,0.13835,0.51498,-0.71365254,49.11411,9.932015,51.823029999999996,0.059273900000000004,0.2064962,-0.0282036,0.41701170000000004,0.0642306,2.540985,0.015688735500000002,0.0209810689,29.319940000000003,0.4660068,18313.2,60397.87029,5.7938479,14.315485,0.0221983,11.29531,45.528999999999996,0.2363527,0.0044347,2160.681,0.0244269,0.0
31303,Kerrville,64467.0,48,Texas,TX,27.89307,8473.33,0.6735361,0.16750520000000002,0.10283350000000001,0.1296692,0.7164297,80.328774,84.932928,75.341527,80.190126,69.442801,48.93963,0.0220116,0.016926,0.0245322,0.056099500000000004,0.3697,0.1307728,0.1113,0.51651,0.83736108,60.31148,1.191307,18.089879999999997,0.0401453,0.5236103,0.5723246,0.5349003999999999,0.07102869999999999,6.454689,0.0246327578,0.0199326787,29.746890000000004,0.4710473,42197.33,132954.1,5.4950642,14.86539,10.49954,23.17085,44.6865,0.18518520000000002,0.0060496000000000005,1930.646,0.0195563,0.0
31401,Midland,262282.0,48,Texas,TX,26.96551,10062.181999999999,1.633968,0.1689243,0.11413210000000001,0.1479441,-1.3643610000000002,74.230592,77.783475,58.298976,72.512874,56.045076,70.594248,0.066153,0.043567,0.0897015,0.1736568,0.38032,0.15961779999999998,0.14337,0.49368999999999996,-0.81546334,59.4486,5.2413050000000005,36.33913,0.043521,0.1644764,0.064185,0.6207762,0.0754336,9.294521000000001,0.0203635781,0.0208477898,42.00569,0.46159759999999994,33502.12,78739.15609,4.9232448,17.145623,-1.318117,17.68733,50.738,0.203515,0.0117545,2680.788,0.0338038,0.0
31402,Pecos,31286.0,48,Texas,TX,27.818859999999997,9449.2526,0.6244826,0.1582284,0.0965824,0.1407634,-1.082946,81.451947,85.045316,56.30775799999999,83.48632099999999,43.396741999999996,91.11535400000001,0.0328867,0.021293400000000004,0.0407255,0.1088593,0.31544,0.2251063,0.11584000000000001,0.52647,-1.3855516,78.0294,2.688103,55.56159,0.0635304,-0.2141565,-0.23731079999999996,0.5167674,0.07841849999999999,11.81171,0.0123377869,0.021479255899999997,6.275403,0.6319041999999999,24734.94,39362.392869999996,6.4268645,13.957641,1.343059,10.1029,53.3905,0.18399400000000002,0.00521,2585.438,0.052649699999999994,0.0
31403,Fort Stockton,20908.0,48,Texas,TX,29.40741,9653.988000000001,1.8028279999999999,0.1521586,0.10530510000000001,0.17368789999999998,-2.212873,84.297844,75.239248,61.293482999999995,69.70608,37.352728000000006,114.34263,0.019337299999999998,0.0206008,0.0206338,0.08145,0.3465,0.20198460000000001,0.09256,0.48928,-1.0939072,52.96536999999999,3.4340919999999997,59.80486,0.0475769,0.0874857,0.0315154,0.5340053000000001,0.032302,12.9894,0.0103788024,0.0189879472,2.761563,0.6635945,22363.27,57188.7544,11.336497,12.614927,-3.858676,12.409880000000001,52.13625,0.1717996,0.0098049,2754.013,0.0823304,0.0
31404,Alpine,18377.0,48,Texas,TX,32.41301,6853.9914,-0.1449841,0.1275964,0.10596580000000001,0.1312205,-0.7268015,69.792521,83.441674,59.596888,80.048433,55.181872,48.92629,0.0412236,0.0303556,0.0452167,0.1915281,0.3564,0.2515027,0.08578,0.46734,-0.26253329,59.98803,0.6148991,58.83441,0.08128049999999999,0.275472,0.46937349999999994,0.598765,0.0337911,18.90561,0.011699406899999999,0.021548675,1.492544,0.705159,25586.09,70778.63842,6.3333333,12.568693,-0.9449744000000001,22.22946,51.93375,0.2176444,0.0025575,2703.198,0.03570159999999999,0.0
31501,Crystal City,21848.0,48,Texas,TX,27.68238,11312.053,3.268354,0.23944970000000004,0.11386130000000001,0.1461959,-1.933571,82.932952,76.92513100000001,65.76075300000001,77.87617900000001,35.702333,131.78287,0.0199877,0.0194972,0.016788900000000002,0.0326486,0.33446,0.37722870000000003,0.10724000000000002,0.2848,-1.5744613,77.67300999999999,0.5034786,88.29184000000001,0.1054221,-0.051447900000000005,-0.0821785,0.48918779999999995,0.0616395,10.90363,0.011854632,0.014143171000000001,8.309144,0.6063864999999999,17378.6,36162.7589,6.5330234,13.977580999999999,-8.178258,8.772648,44.976000000000006,0.2491289,0.0056756,2097.19,0.04634509999999999,0.0
31502,Pearsall,22118.0,48,Texas,TX,26.16346,11513.011,-0.6928999,0.1410289,0.1036758,0.10640710000000002,-1.8802450000000002,82.504861,76.824919,50.62831,80.571942,48.953256,124.16098999999998,0.012165299999999999,0.0051034,0.0162608,0.08441289999999999,0.35036999999999996,0.2917935,0.09465,0.39088,-0.80129059,88.18609000000001,4.381047,74.6496,0.06636639999999999,0.1460698,0.08866510000000001,0.4671749,0.0430575,5.406135,0.014241793999999999,0.0132923411,8.435960000000001,0.5442336,18364.79,41844.27385,6.3485323,14.014095000000001,-11.67416,7.869572,45.28525,0.22230650000000002,0.006917399999999999,3074.1220000000003,0.0406459,0.0
31503,Laredo,210580.0,48,Texas,TX,36.66473,12372.93,1.3540709999999998,0.23176390000000002,0.09976030000000001,0.1056945,-1.064391,73.338368,80.315794,61.45193100000001,85.310177,50.107646,90.283103,0.0883346,0.06394169999999999,0.11382529999999999,0.0648514,0.43443999999999994,0.3131215,0.21104,0.34836,-2.3525423,72.06335,0.16050910000000002,93.62238,0.0658965,0.8961946,0.8999848,0.5248216,0.0367776,28.1016,0.0129546966,0.015780226,38.35909,0.326629,21529.85,94719.16411,6.223310099999999,16.576406,-11.56579,13.48884,44.91075,0.1907792,0.0103334,2257.3579999999997,0.039743,0.0
31600,Brownsville,978369.0,48,Texas,TX,37.70068,13376.146,-0.6914325,0.1531307,0.0939419,0.1063423,-0.23854189999999997,81.210431,81.340025,68.457627,86.3824,55.820813,85.486337,0.0658168,0.047079199999999995,0.0843732,0.1468408,0.42591999999999997,0.35679959999999994,0.15093,0.3013,-2.6873225,53.32988,0.3321855,87.42336,0.0938537,0.8194869,0.7816466,0.5218792999999999,0.0823596,28.247320000000002,0.0146417149,0.0134499356,227.7815,0.3434968,20391.82,68299.56297,6.028366,15.92503,-1.4098870000000001,12.631789999999999,44.0965,0.1945382,0.009547499999999999,2360.49,0.0263465,0.0
31700,Corpus Christi,503493.0,48,Texas,TX,23.97348,12211.945,0.1415259,0.1633061,0.0983866,0.1204297,-0.008325,81.253625,85.247551,65.699978,84.806296,62.983388,87.39063900000001,0.07471889999999999,0.07120069999999999,0.0767364,0.190801,0.39273,0.1980188,0.13484000000000002,0.45374,-1.0322728,54.517340000000004,3.3025290000000003,56.75849,0.054898699999999995,0.1413943,0.16438699999999998,0.5959551,0.07338650000000001,5.688526,0.0204531145,0.021823540699999998,59.38973000000001,0.386549,30126.51,86232.24706000001,5.9183383,15.738627,-2.187039,16.857210000000002,44.12325,0.22876529999999998,0.0097856,2263.348,0.0326643,0.0
31800,College Station,208437.0,48,Texas,TX,23.30854,9888.3179,1.087661,0.1639626,0.1095042,0.13899579999999997,-0.38163790000000003,81.896846,79.888398,63.239608999999994,80.42741,61.911062,73.763354,0.0822909,0.0773008,0.0897851,0.15990639999999998,0.37601,0.24449410000000002,0.10991,0.49716000000000005,-1.1106472,49.95562,12.994810000000001,17.18025,0.040742900000000006,0.5539460999999999,0.7784548000000001,0.6171131999999999,0.07829960000000001,8.578132,0.026895416800000002,0.0305080192,71.88743000000001,0.4510611,26267.6,112229.2505,6.2271993,15.178994,1.18223,30.237170000000003,41.68525,0.2198813,0.0062081,2210.4210000000003,0.0296587,0.0
31900,Pearland,320912.0,48,Texas,TX,22.7385,11213.776000000002,0.4455499,0.16935699999999998,0.0973372,0.12627349999999998,-0.7874436,76.290322,80.592701,61.163316,79.97729100000001,57.32005699999999,75.299036,0.0667442,0.0548385,0.0776915,0.0914318,0.32356999999999997,0.1202671,0.07742,0.48868,-1.5676997,57.36619,9.666511999999999,24.8819,0.052906600000000005,0.2957922,0.2803294,0.6193597,0.1671933,8.438769,0.0434355836,0.0324730767,89.3658,0.2913981,34848.83,109165.2099,5.6497766,16.728018,10.61898,18.07998,45.48125,0.1678912,0.0079292,1988.19,0.0344269,0.0
32000,Houston,4504013.0,48,Texas,TX,27.61451,11749.778,-0.24088379999999998,0.1617386,0.09463680000000001,0.11321480000000002,-0.629869,73.446416,81.650675,61.957836,80.381006,59.573865000000005,67.079187,0.129693,0.1049221,0.15386689999999997,0.28077759999999996,0.38856,0.13861070000000003,0.17512,0.44218999999999997,-1.8288284,49.79251,17.08201,28.886709999999997,0.0463839,0.5006364000000001,0.4133626,0.6547656999999999,0.11844960000000002,19.542720000000003,0.020977958999999997,0.019915351,552.5682,0.21048560000000002,38962.82,121534.8531,5.7910086,16.968674,-1.559424,26.70873,42.75925,0.20538119999999999,0.005878899999999999,2453.823,0.0327394,0.0
32100,Beaumont,497770.0,48,Texas,TX,25.39915,10883.719,1.1958469999999999,0.1686385,0.11245339999999998,0.1361646,-0.1822921,82.18409799999999,82.367862,64.118673,81.67303100000001,64.33348199999999,81.634865,0.0532915,0.0558944,0.056031,0.2953098,0.35979,0.1614894,0.11667999999999999,0.48267,-0.9498144000000001,62.14818,22.52486,7.511500999999999,0.07338739999999999,0.08172769999999999,0.06418869999999999,0.5506350999999999,0.14951689999999998,4.205948,0.012865379599999999,0.0154609559,82.89902,0.3366587,31839.87,82014.23397,5.6952378,15.3504,-1.0834979999999999,13.570479999999998,43.287,0.2461471,0.0064226,1991.799,0.031314999999999996,0.0
32201,Huntsville,191792.0,48,Texas,TX,26.77717,11281.698,1.3230819999999999,0.1744642,0.1074994,0.1402844,-0.5522044,84.415509,82.165743,66.118205,75.825976,60.354110999999996,96.198487,0.036944199999999996,0.0360659,0.0342765,0.1242886,0.36536,0.1726046,0.13918,0.49822,-1.3857453000000002,52.14764,19.458579999999998,12.856119999999999,0.054322,0.29275609999999996,0.40536079999999997,0.5174013,0.12900530000000002,5.182672,0.0214138233,0.0241407358,48.15999,0.4107338,25251.04,85600.44588,5.3586169,14.722357999999998,4.850862,14.960329999999999,41.633,0.2236766,0.006413200000000001,2422.699,0.0212851,0.0
32202,Nacogdoches,103842.0,48,Texas,TX,28.53087,11383.511,1.8104930000000001,0.1866951,0.1169519,0.1376019,-1.210142,78.586575,77.846887,63.304159,74.89699,57.25316,100.39724,0.038588300000000006,0.037072,0.0417934,0.14124560000000003,0.37748000000000004,0.2137114,0.13012,0.47198999999999997,-1.4959151000000002,57.88409,17.54492,9.300669000000001,0.0542783,0.18870839999999997,0.2719978,0.5649476,0.1473014,5.331906,0.0190674294,0.0193178097,37.63729,0.439378,28783.3,87031.19715,5.957922099999999,13.93626,1.487119,18.04757,43.42375,0.2278439,0.0078677,1748.9189999999999,0.0188739,0.0
32301,San Angelo,113973.0,48,Texas,TX,24.87388,9704.1873,-0.376199,0.1450098,0.11192719999999999,0.1056873,0.28794559999999997,81.241598,86.70857099999999,71.13074499999999,78.53150600000001,64.307439,63.943191000000006,0.0507845,0.0439274,0.0573455,0.1132557,0.35375999999999996,0.1520812,0.11329000000000002,0.52318,-0.3882502,61.055690000000006,3.714038,30.485290000000003,0.0388986,0.22037220000000002,0.2276567,0.6371763,0.077072,6.053969,0.0273661306,0.0335605801,19.97302,0.4791617,31936.19,83375.53762999999,5.2994345,15.136704,3.4687620000000003,19.29008,43.65,0.21785410000000002,0.007036799999999999,1439.619,0.0237162,0.0
32302,Brady,23666.0,48,Texas,TX,27.70835,10465.463,0.5274183000000001,0.1567902,0.1169058,0.12027460000000001,-0.543569,83.458642,85.798961,66.22795,77.964668,54.330367,97.218634,0.0234761,0.0198049,0.023403900000000002,0.046011800000000005,0.31942,0.1951935,0.14675,0.48986999999999997,-0.82767101,73.05417,1.331023,30.550159999999998,0.0513293,0.0061218999999999996,0.0014674000000000002,0.5197125,0.1348219,3.790871,0.0096340742,0.0159722809,7.606003,0.5768593000000001,27665.96,49408.61,6.1252547999999996,12.626648,7.546003,13.57961,48.008,0.17829460000000003,0.0060847,2335.395,0.0223111,0.0
32303,Junction,6828.0,48,Texas,TX,35.12205,8747.4102,-0.6328441999999999,0.1616395,0.0941758,0.1016092,-1.6520990000000002,81.430537,73.360419,63.482707,64.37194699999999,52.282315000000004,77.4055,0.032035,0.0325379,0.037823199999999994,0.0504774,0.33995,0.21189589999999997,0.05439,0.43321000000000004,-0.36945226,56.8102,0.1903925,24.5167,0.0371454,0.0653768,0.1601369,0.5619335,0.085099,5.359536,0.0039543058,0.0062975981,3.171966,0.5423604000000001,35218.77,56805.77807000001,6.7199682,11.424761,16.15053,17.265439999999998,41.0135,0.1952441,0.0074692,1856.2910000000002,0.022703,0.0
32304,Uvalde,35212.0,48,Texas,TX,29.8574,10106.738000000001,-0.22293320000000003,0.153994,0.0877628,0.1258069,-1.7201520000000001,80.01508000000001,70.31290899999999,63.127199,70.84350500000001,50.678385,84.71544499999999,0.0149094,0.0108906,0.0105941,0.1168556,0.4026,0.2373088,0.13255,0.40613,-0.43511196,87.16631,0.23003520000000002,59.23265,0.058616999999999995,0.0978705,0.1500236,0.5654623000000001,0.06425589999999999,10.67506,0.0175508349,0.021583551099999997,6.039816,0.5802659,26770.7,62378.888360000004,6.030776400000001,13.996715,-2.20645,14.22514,45.93075,0.1820138,0.006049100000000001,2366.249,0.0309575,0.0
32305,Del Rio,49316.0,48,Texas,TX,30.78765,9346.9356,2.2276290000000003,0.18711,0.1190243,0.148278,-0.9809017,73.09755200000001,81.516503,61.054951,80.866309,50.125383,68.00499599999999,0.056146400000000006,0.0429729,0.0678859,0.1436558,0.41216,0.25963600000000003,0.07013,0.36746,-1.7970143,52.362320000000004,1.324114,73.16286,0.0632586,0.23959380000000002,0.28205959999999997,0.5587193,0.0998865,22.34802,0.0172357855,0.0288344553,7.156022999999999,0.5153679,24076.46,75334.84943,5.2122633,15.954788,-4.028498,14.454070000000002,47.65725,0.18340410000000001,0.0041771,2350.474,0.0351904,0.0
32306,Eagle Pass,47297.0,48,Texas,TX,33.88134,11995.53,-1.233562,0.14597120000000002,0.07793430000000001,0.1095508,-1.273498,79.16184399999999,82.854311,63.131814,83.151635,45.386534000000005,122.9,0.025337799999999997,0.018558900000000003,0.0414017,0.09260349999999999,0.32448,0.3484868,0.09534,0.28739000000000003,-2.9852477000000004,34.68085,0.1120578,95.01236999999999,0.17699489999999998,0.5063698,0.5047036,0.5071285,0.101393,37.821459999999995,0.0198955536,0.0250333002,36.948609999999995,0.5257624,18470.3,66916.6,5.2512073,17.172651000000002,1.012313,9.1,46.4785,0.1706231,0.0080766,2138.325,0.023874,0.0
32401,Big Spring,54073.0,48,Texas,TX,25.49307,10462.308,2.238539,0.2152913,0.107207,0.13844879999999998,-1.3789420000000001,77.876906,82.60597,58.200802,76.717606,48.108641,94.655273,0.0416459,0.0448714,0.038269300000000006,0.1031232,0.34378000000000003,0.1822869,0.10352,0.50789,-0.70094684,70.60085,4.952564,40.633959999999995,0.0490011,-0.0278836,-0.1110778,0.49242020000000003,0.06971139999999999,6.29964,0.0120022932,0.017494868,11.31295,0.6327746999999999,26411.99,53328.07761,6.0816327,14.14674,0.5884111999999999,11.15333,47.90225,0.19692010000000001,0.007153199999999999,2933.698,0.0388728,0.0
32402,Sweetwater,20146.0,48,Texas,TX,25.422079999999998,10226.146999999999,0.437874,0.1797133,0.0979425,0.1177816,-0.8447108,84.782756,85.365121,54.309146,78.680965,59.138723999999996,105.18576000000002,0.040998599999999996,0.0321129,0.0506875,0.0840592,0.34355,0.20766839999999998,0.0736,0.47908,-0.55331774,81.26179,4.085178,26.60081,0.048583,-0.1335054,-0.11199680000000001,0.5645908000000001,0.1122969,3.741143,0.014891293600000001,0.0192097687,11.1111,0.5884130999999999,28675.81,45965.280589999995,7.216066099999999,12.518723,13.840720000000001,13.0275,47.1925,0.2436466,0.006701100000000001,1819.882,0.0306279,0.0
32403,Snyder,26918.0,48,Texas,TX,24.65145,11240.389,2.681086,0.2126111,0.10547060000000001,0.15569000000000002,-2.219532,79.661757,73.961417,61.029317000000006,69.25899100000001,44.505306,115.47802,0.0242464,0.0185867,0.0256615,0.0664687,0.29367,0.16300379999999998,0.07916000000000001,0.5674100000000001,-0.43942259,71.48376,8.228695,28.349059999999998,0.05382050000000001,-0.05301669999999999,-0.18407920000000003,0.47784670000000007,0.047828300000000004,2.94434,0.0108477599,0.015231443600000002,9.915030999999999,0.6082772,26045.3,50955.51252,7.8557493,12.848216,0.8905445,11.40092,50.06175,0.1905252,0.004903800000000001,2009.0020000000002,0.048331900000000004,0.0
32501,Abilene,191518.0,48,Texas,TX,24.7036,10086.24,1.830057,0.1836175,0.12333319999999999,0.1346665,-0.5926281,83.793087,79.53218000000001,64.605326,74.518023,61.07685600000001,78.56428000000001,0.0662652,0.051854899999999995,0.0803,0.12341179999999999,0.33208000000000004,0.1483741,0.11684000000000001,0.54738,-0.40753222,67.55344000000001,5.911194,16.25487,0.0450648,0.11016559999999999,0.144432,0.6181182,0.0696517,3.6722620000000004,0.021188608900000003,0.023298071200000003,34.94954,0.48746530000000005,29968.35,72411.78884,5.928733599999999,13.593484,10.999939999999999,18.835520000000002,45.11225,0.20503949999999999,0.0055022,1845.7089999999998,0.022106,0.0
32502,Childress,9592.0,48,Texas,TX,28.25784,8877.4274,4.685598000000001,0.19825479999999998,0.17959779999999997,0.1605469,-1.301877,80.08309200000001,73.10418100000001,62.479514,70.711929,50.996328999999996,53.816219999999994,0.0064251,0.0029654,0.010507700000000002,0.055112400000000006,0.29589,0.1777606,0.04029,0.50289,0.16514741,73.64471,13.03169,20.16264,0.0493429,-0.030817400000000005,-0.1053683,0.45922029999999997,0.030572900000000004,4.5511349999999995,0.0068807339,0.0053169307999999995,5.952157,0.7573392,23871.99,54134.672889999994,5.9155844,13.398051999999998,7.925608,9.929942,44.4785,0.241206,0.0064637,2092.561,0.0226426,0.0
32503,Haskell,15157.0,48,Texas,TX,30.897309999999997,10552.438999999998,2.664355,0.1887047,0.1465654,0.1354204,-0.46555209999999997,87.13039599999999,83.415099,57.805445999999996,80.493013,53.574227,67.62644,0.002708,0.0007167,0.0019635,0.022205900000000004,0.33823000000000003,0.21550940000000002,0.05069,0.52851,0.11541708,104.902,4.770073,21.17174,0.042318400000000006,-0.21967670000000003,-0.2153768,0.516153,0.018587400000000004,4.066483,0.0062677311,0.009632513,3.377875,0.6122302,29542.93,38001.932310000004,7.9157701000000005,10.269536,10.79743,12.61561,49.15625,0.179822,0.0035067,2378.427,0.037725,0.0
32601,Wichita Falls,151524.0,48,Texas,TX,24.05699,10510.239,1.747564,0.19807550000000002,0.1215443,0.123001,-0.0767577,82.430725,79.206526,73.294844,77.383448,64.011666,73.34388100000001,0.0571409,0.0543297,0.0554381,0.1479363,0.29561,0.12700619999999999,0.12378,0.60007,-0.17053035,63.54306999999999,8.772867999999999,11.17447,0.0435788,0.0985572,0.10361079999999999,0.6438888,0.1238048,4.693622,0.0235078271,0.036799450899999996,57.50045,0.4414373,30238.46,80654.2281,5.8207488,14.489256,6.764691,19.31735,43.85625,0.21282800000000002,0.0091933,1617.7520000000002,0.021735499999999998,0.0
32602,Graham,28556.0,48,Texas,TX,27.194329999999997,12918.582,0.1632295,0.17711849999999998,0.1132387,0.09726239999999998,-0.8855619,84.168228,83.11585699999999,63.269338,79.524904,51.229698,106.9232,0.0132113,0.0173843,0.0099939,0.0682438,0.30072,0.147653,0.08506,0.5637,-0.02562345,80.24583,2.447822,9.700238,0.0467027,0.0004204,0.025004,0.5609831999999999,0.1123418,3.175439,0.0171242471,0.019890741,10.37917,0.5476732,31566.83,58871.65601,5.504361,13.506776,10.13901,14.15519,50.5315,0.17030050000000002,0.005638000000000001,2295.1420000000003,0.0342171,0.0
32604,Vernon,21022.0,48,Texas,TX,25.872410000000002,11350.525,3.833912,0.24881839999999997,0.1140798,0.1564882,-1.225033,77.154521,71.679101,63.233038,70.754719,58.038852,56.57227099999999,0.0252292,0.024197,0.0330426,0.0576091,0.2905,0.14261410000000002,0.3243,0.50726,-0.30836679,86.86614,7.4065270000000005,18.86119,0.037845,-0.1404506,-0.057925599999999994,0.5910964,0.12321660000000002,3.668414,0.0100846732,0.0144134716,8.858386999999999,0.6779267,32588.48,54356.091420000004,5.6258094000000005,13.314662,-1.516297,15.624479999999998,43.1755,0.20283579999999998,0.009085700000000002,2125.867,0.032255599999999995,0.0
32701,Brownwood,58246.0,48,Texas,TX,28.255779999999998,10558.811000000002,2.052046,0.20040339999999998,0.10396680000000001,0.1467233,-1.370417,80.83600799999999,77.515909,60.625218999999994,70.22829499999999,57.02041,93.621084,0.0278024,0.028867,0.0282743,0.0626697,0.30977,0.17690329999999999,0.09849,0.53538,-0.5648167,71.43324,3.2500080000000002,15.59935,0.0465389,0.0751057,0.11865830000000001,0.5566201999999999,0.15275539999999999,3.495075,0.0142842427,0.013734848700000002,14.25281,0.49511190000000005,30585.9,59929.07061,5.841024299999999,12.795782,9.944359,15.02161,45.174,0.2027328,0.0079319,1734.656,0.022606599999999998,0.0
32702,Stephenville,55256.0,48,Texas,TX,31.85045,10136.030999999999,0.2007756,0.181081,0.1009288,0.1067174,-1.0679809999999998,85.553663,83.370238,54.97697900000001,75.125681,55.521007,97.903118,0.022007,0.0203003,0.0230988,0.051919900000000005,0.31467,0.1609489,0.1386,0.5354399999999999,-0.96313575,60.74815,0.5972202,15.37752,0.039156,0.2710125,0.4392799,0.6109914000000001,0.11573879999999999,6.772569,0.0211198784,0.0194187057,19.32214,0.5229852,30856.16,76621.65026000001,5.2159667999999995,14.737844,7.531785,20.732770000000002,47.92175,0.1498495,0.0047235,1530.6789999999999,0.0269927,0.0
32801,Waco,281618.0,48,Texas,TX,24.69656,9046.3068,1.112268,0.18315520000000002,0.11320060000000001,0.12210560000000001,-0.4008117,81.801039,79.410637,64.589616,77.54449699999999,61.369268999999996,65.223747,0.10503879999999999,0.1087395,0.1012599,0.19052660000000002,0.3644,0.17381529999999998,0.1276,0.5039399999999999,-0.46754148,59.70605,14.13546,16.91582,0.0494693,0.2399197,0.3061002,0.6036304,0.1473844,5.909429,0.021326761800000003,0.0214048818,74.84846,0.36292620000000003,31689.55,85067.93881,5.560201,14.85075,1.720894,17.48986,40.0335,0.2396228,0.009054799999999998,1728.987,0.023330299999999998,0.0
