cz,czname,pop2000,fips,statename,stateabbrv,le_agg_v1_F,le_raceadj_v1_F,le_agg_v2_F,le_raceadj_v2_F,le_agg_v3_F,le_raceadj_v3_F,le_agg_v4_F,le_raceadj_v4_F,le_agg_v5_F,le_raceadj_v5_F,le_agg_v6_F,le_raceadj_v6_F,le_agg_v7_F,le_raceadj_v7_F,le_agg_v8_F,le_raceadj_v8_F,le_agg_v9_F,le_raceadj_v9_F,le_agg_v10_F,le_raceadj_v10_F,le_agg_v11_F,le_raceadj_v11_F,le_agg_v12_F,le_raceadj_v12_F,le_agg_v13_F,le_raceadj_v13_F,le_agg_v14_F,le_raceadj_v14_F,le_agg_v15_F,le_raceadj_v15_F,le_agg_v16_F,le_raceadj_v16_F,le_agg_v17_F,le_raceadj_v17_F,le_agg_v18_F,le_raceadj_v18_F,le_agg_v19_F,le_raceadj_v19_F,le_agg_v20_F,le_raceadj_v20_F,le_raceadj_v1_M,le_agg_v2_M,le_raceadj_v2_M,le_agg_v3_M,le_raceadj_v3_M,le_agg_v4_M,le_raceadj_v4_M,le_agg_v5_M,le_raceadj_v5_M,le_agg_v6_M,le_raceadj_v6_M,le_agg_v7_M,le_raceadj_v7_M,le_agg_v8_M,le_raceadj_v8_M,le_agg_v9_M,le_raceadj_v9_M,le_agg_v10_M,le_raceadj_v10_M,le_agg_v11_M,le_raceadj_v11_M,le_agg_v12_M,le_raceadj_v12_M,le_agg_v13_M,le_raceadj_v13_M,le_agg_v14_M,le_raceadj_v14_M,le_agg_v15_M,le_raceadj_v15_M,le_agg_v16_M,le_raceadj_v16_M,le_agg_v17_M,le_raceadj_v17_M,le_agg_v18_M,le_raceadj_v18_M,le_agg_v19_M,le_raceadj_v19_M,le_agg_v20_M,le_raceadj_v20_M,count_v1_F,count_v2_F,count_v3_F,count_v4_F,count_v5_F,count_v6_F,count_v7_F,count_v8_F,count_v9_F,count_v10_F,count_v11_F,count_v12_F,count_v13_F,count_v14_F,count_v15_F,count_v16_F,count_v17_F,count_v18_F,count_v19_F,count_v20_F,count_v1_M,count_v2_M,count_v3_M,count_v4_M,count_v5_M,count_v6_M,count_v7_M,count_v8_M,count_v9_M,count_v10_M,count_v11_M,count_v12_M,count_v13_M,count_v14_M,count_v15_M,count_v16_M,count_v17_M,count_v18_M,count_v19_M,count_v20_M
13700,Concord,372184.0,18,Indiana,IN,77.13991,77.72919,79.37676,79.96973,79.90823,80.37491999999999,80.04854,80.53326,82.93908,83.42815,83.67398,84.05379,84.38153,84.54311,84.90128,85.19327,84.14796,84.56062,85.16073,85.54113000000001,85.23626999999999,85.57346,84.94809000000001,85.27111,86.05424000000001,86.32619,86.14198,86.42308,85.89214,86.22229,87.89395999999999,88.14211,87.16135,87.41686,89.85378,89.92432,84.74589,85.18991,88.0776,88.35574,72.903,74.22554000000001,74.80354,74.95052,75.40384,75.15919,75.57941,76.41024,76.8938,78.37178,78.77018000000001,79.32428,79.53899,78.78928,79.16634,81.31699,81.73674,80.68768,81.14416999999999,80.60924,81.02277,81.08868000000001,81.47129,80.14806,80.52927,82.24606,82.56676,82.70314,83.05677,81.99229,82.37704000000001,83.86820999999999,84.18789,85.81323,85.96754,85.10233000000001,85.40989,83.3228,83.77641,37899,35856,38059,44346,50750,51921,51167,49223,49564,51036,54206,55102,52942,49601,44769,38090,32857,25930,20502,20505,33859,33777,36268,43505,49737,54729,55763,55648,56416,57227,56694,55486,52249,46707,41392,35350,29822,23372,19207,19452
14000,Muncie,415487.0,18,Indiana,IN,77.47949,78.07839,78.59245,79.21615,80.41149,80.99534,81.2432,81.81454000000001,82.38532,82.83549000000001,81.49683,81.85869,83.33282,83.78883,82.75616,83.2597,81.98059,82.52617,85.69646,85.99495999999999,84.61743,84.97955,87.31200000000001,87.60602,86.04183,86.41285,86.00391,86.40499,85.42728000000001,85.84213000000001,85.76485,86.16241,85.48254,85.89373,86.8395,87.17504,87.75981,87.97567,86.21355,86.4744,72.0388,71.3313,71.96764,72.75005999999999,73.38074,73.76663,74.36891999999999,75.4874,76.01086,76.6501,77.10094000000001,78.72646,79.23491999999999,80.52084,80.99252,80.06203000000001,80.5524,81.56916,81.96184000000001,80.72211999999999,81.12411,81.29226,81.74538000000001,81.73411999999999,82.19202,81.8287,82.28999,82.41546,82.84835,83.77525,84.14941,84.5676,84.92619,83.50496,83.90371999999999,85.6122,85.82124,86.13826,86.38781,44740,46824,50059,53598,54637,55295,54659,53978,53239,54879,56890,57130,56414,53326,51314,48086,43125,35533,24856,16410,40548,39622,40713,43509,48908,54832,54723,53935,55279,56825,56803,56505,54482,51544,48801,45329,39996,31229,21221,14939
14100,Fort Wayne,557161.0,18,Indiana,IN,76.05587,76.90705,77.68030999999999,78.43949,80.83816999999999,81.38288,82.92508000000001,83.48241,82.23421,82.63618000000001,82.89023,83.21486,84.01521,84.29831999999999,84.58614,84.96084,84.79942,85.17535,85.33326,85.66004000000001,85.52927,85.8433,84.61398,84.98776,86.5686,86.87432,86.57843000000001,86.89647,86.64805,86.93214,86.76709,87.04115,87.24964,87.52802,86.11861,86.48193,88.90198000000001,89.01651,90.47892,90.55239,73.48849,74.31987,75.01347,75.50607,76.05498,75.81058,76.44572,77.4845,77.92675,78.325,78.6688,79.13008,79.4998,79.78943000000001,80.22759,81.50813000000001,81.91367,80.44191,80.86105,81.23281999999999,81.64544000000001,81.41008000000001,81.81466,82.9808,83.36,81.94705,82.37151999999999,83.9795,84.3021,84.19595,84.50748,84.79590999999999,85.10905,83.84356,84.24483000000001,86.91523000000001,87.07636,86.72803,86.89009,52631,51194,54784,64419,71516,73810,72874,72903,73698,77947,82934,86070,86842,85239,81193,75649,66708,57359,45755,43224,48979,45731,50604,58126,64628,69108,73133,76105,79016,82692,86440,87597,87610,82759,77696,70757,61738,52700,42237,41734
14200,Indianapolis,1507346.0,18,Indiana,IN,76.76961999999999,77.82165,78.70098,79.64412,79.89775999999999,80.72241,81.1358,81.79315,80.9494,81.54198000000001,82.00594,82.56595,82.4914,83.03074000000001,82.66319,83.04688,83.97945,84.32528,85.382,85.75694,84.20361,84.65953,85.25534,85.66337,85.65722,86.03081999999999,84.37093,84.81194,86.44287,86.81629000000001,85.62588000000001,86.07531999999999,86.90681,87.27064,87.83771999999999,88.12363,88.31364,88.59735,88.50344,88.64394,72.32278000000001,73.17317,74.10307,74.08331,74.93699000000001,74.44926,75.1534,75.71226999999999,76.34695,76.64083000000001,77.23671,77.91428,78.49831,78.44939000000001,78.90611,78.89495,79.33795,79.93191999999999,80.42188,81.64529,82.10988,81.83193,82.29138,82.43874,82.87037,82.06036999999999,82.50525,83.63049000000001,84.05837,82.84871,83.32961,84.01867,84.44131999999999,84.45655,84.83832,84.67331999999999,85.07526999999999,85.61041999999999,85.8912,155105,147236,150504,168716,185784,194591,196978,194924,192226,193324,199641,207632,214167,219244,224856,232041,237203,235894,221014,212452,145789,136804,136339,148936,157078,164168,171634,175223,177695,184672,193052,201045,207888,215581,222167,228408,231654,229414,214193,208441
14400,Terre Haute,261832.0,18,Indiana,IN,76.23283,76.71513,77.14493,77.67348,78.00747,78.61563000000001,79.53341,80.09073000000001,79.70855,80.30045,80.33189,80.87824,83.6245,84.01541999999999,82.76744000000001,83.24455999999999,83.33389,83.78598000000001,84.0724,84.51633000000001,81.20358,81.7489,84.16481999999999,84.58067,85.42708,85.7731,84.79462,85.20629,86.30318,86.56596,87.55594,87.72237,86.6385,86.83592,87.95795,88.11115,86.11402,86.47017,87.73276,87.65597,70.81827,73.00225999999999,73.55086,72.52708,73.12897,75.48929,76.03909,75.55256999999999,76.11086,76.84634,77.35455,78.66086,79.14619,79.19575999999999,79.67135,80.92749,81.38531,80.38443000000001,80.83981999999999,80.76639,81.19327,80.71955,81.1792,83.1668,83.54711999999999,85.06033000000001,85.37095,81.42611,81.81239000000001,84.61803,84.89193,84.15383,84.41751,85.77457,85.96857,84.97086999999999,85.21363000000001,86.59652,86.64191,28843,29710,30398,32073,33574,34282,32996,33036,33505,35696,37248,37572,36129,34994,32766,29382,25337,19843,14252,11056,25705,26169,27282,29532,32624,33363,34848,35770,36858,38397,37905,36707,35602,34067,31078,27088,23054,17406,12899,10139
14500,Lafayette,347966.0,18,Indiana,IN,76.61703,77.37933000000001,79.03036,79.66334,81.76590999999999,82.17702,78.19,78.75788,80.55175,81.07906,82.05678,82.45156999999999,82.76417,83.1355,82.88338,83.27855,84.45406,84.75542,84.96146999999999,85.28373,84.76743,85.10112,84.87574000000001,85.18594,85.1445,85.4958,85.68547,86.0252,88.02072,88.25465,85.89474,86.2767,89.89705,90.05756,86.50867,86.8337,88.42388000000001,88.2133,89.72162,89.60809,72.43745,71.86359,72.51319000000001,75.02563,75.44514000000001,74.17003000000001,74.62271,76.60861,77.08216,77.98682,78.3621,77.70671999999999,78.12146,78.92484,79.33363,78.4697,78.88504,81.38292,81.77537,80.79485,81.20845,80.77946999999999,81.17367,84.2827,84.57668000000001,82.9808,83.33514,84.76878,85.09215,84.59756999999999,84.96507,85.34039,85.63919,86.58474,86.7901,86.35701999999999,86.2346,85.94259,86.03489,32466,31978,34576,39085,41217,41608,40537,39882,41810,43857,47139,48001,48005,46751,45041,42054,37013,30521,24660,19907,28227,28084,30161,34464,38123,40277,41946,43827,45642,47816,48602,48462,47816,45171,42375,39483,34135,27268,22592,17957
14600,Bloomington,280923.0,18,Indiana,IN,78.1981,78.65464,80.28525,80.72164000000001,82.47981999999999,82.87738,81.24895,81.73232,83.09392,83.3171,82.15041,82.61567,85.13096999999999,85.4267,85.39366,85.70908,85.09702,85.43647,86.83246,87.10422,83.73431,84.12305,85.26145,85.51196,86.16329,86.4397,84.90078000000001,85.22776,86.49856,86.81126,84.57836,85.02195999999999,86.39667,86.70916,87.37961,87.57789,87.10276,87.43382,88.37324,88.62458000000001,71.68925,74.83766999999999,75.30199,74.33538,74.84436,76.17622,76.64581,76.67697,77.06004,78.21448000000001,78.65437,79.25416,79.66818,80.05648000000001,80.48688,80.07146999999999,80.52847,80.38115,80.86378,81.36140999999999,81.76689,81.35027,81.69067,81.81338000000001,82.18639,81.84708,82.24141999999999,81.21197,81.63981,84.37439,84.72547,81.40961,81.84554,85.32219,85.57687,85.06564,85.48684,87.04259,87.30615,27589,28110,29767,32773,33925,34619,33946,34548,35270,36226,37094,36472,36564,34884,33196,30820,27678,23684,19278,15795,24276,26629,28243,30709,34150,34700,35118,36194,36714,36980,36950,37405,35730,34567,32151,29182,25136,21414,17429,14149
14700,Evansville,388604.0,18,Indiana,IN,77.96028000000001,78.57167,79.40155,80.00356,80.48019000000001,81.07746,81.9525,82.49421,82.33019,82.76804,82.99145,83.43815,84.15845999999999,84.50568,82.60947,83.12439,83.22482,83.71007,83.23276,83.73624000000001,83.51063,84.04398,83.29066,83.81126,85.69957,86.07065,86.45828,86.794,85.65979,86.02634,87.12231,87.40597,85.04196,85.42135,85.7265,86.04511,88.36381999999999,88.40205,88.05455,88.29008,71.84267,72.92854,73.58465,74.42397,75.05396999999999,74.8119,75.41568000000001,75.97923,76.47289,77.58621,78.0715,77.25098,77.72524,81.95465,82.37597,79.37074,79.854,82.26801999999999,82.69125,82.1136,82.57722,83.35611999999999,83.76369,82.56291,82.98875,83.45091,83.83843,83.64327,84.01286,83.14723000000001,83.49956999999999,84.50314,84.82443,83.04018,83.39159000000001,85.95936999999999,86.08230999999999,87.04174,87.31031,37798,37374,40246,46656,50306,50335,49671,48514,50962,54102,59637,62862,63205,62064,59722,55582,48924,40045,31714,31609,33902,33890,36453,40741,45465,49175,51990,53982,56144,58621,62708,64158,62975,61654,57536,52091,45234,36997,29546,30308
14900,Gary,675971.0,18,Indiana,IN,77.72137,78.56219,78.96325999999999,79.6395,80.38292,80.78259,81.33851999999999,81.72926,81.95463000000001,82.31963,81.74155999999999,82.26517,82.45619,82.82833000000001,81.99969,82.40731,82.66871,83.12246999999999,82.87605,83.33433000000001,84.52032,84.86310999999999,84.45598000000001,84.7764,84.16651,84.48273,84.8675,85.14146,85.42052,85.72379000000001,84.73608,85.07565,85.21295,85.5481,86.12482,86.42249,87.03048000000001,87.25995999999999,86.8115,86.80193,71.83359,71.95749,72.66824,74.21200999999999,74.63226,74.33974,74.73850999999999,75.25171999999999,75.63877,77.03586999999999,77.5571,76.87045,77.23362,77.73034,78.09839000000001,79.29475,79.68579,80.17889,80.53388000000001,80.60571999999999,80.93896,80.40642,80.72117,81.57924,81.84894,80.96203,81.24144,81.7823,82.06206999999999,81.39983000000001,81.70579000000001,83.27303,83.54208,81.92107,82.2314,82.81733,83.13055,83.48116,83.59666,68848,75538,75212,76314,78609,79185,76566,76974,79425,84833,90887,97579,101116,104308,107417,107691,102577,88621,63595,45284,53407,55603,56786,57492,61459,64278,68629,73791,80969,89915,98454,104063,108707,110043,109473,107317,99461,81836,57887,42825
15000,Canton,700866.0,39,Ohio,OH,78.03034,78.64357,79.80790999999999,80.37617,82.21146999999999,82.73898,83.3561,83.85276,83.41785,83.9036,83.73725999999999,84.18724,84.4725,84.83493,85.18673000000001,85.54163,85.6453,86.01109,86.12706999999999,86.47089,85.73594,86.10023000000001,85.6869,86.08832,88.08585,88.3409,86.97872,87.28641999999999,87.33843,87.64953,86.34536999999999,86.73579000000001,86.43808,86.79733,88.94431999999999,89.12784,89.86546,89.98615,88.84893000000001,88.95827,72.98966999999999,74.51344,75.11532,75.15028000000001,75.76174,77.41022,77.97013000000001,77.81923,78.3707,79.08551999999999,79.57219,80.06136,80.4854,81.51588000000001,81.93615,81.59635,82.05065,82.34149000000001,82.74734000000001,82.08006,82.50453,82.37711999999999,82.82726,82.16431,82.59116,83.16833000000001,83.55389,84.85149,85.19909,85.0289,85.37984,83.56742,83.97538,86.33131,86.58123,85.05053000000001,85.36081,86.17931999999999,86.35768,73220,78828,94178,105982,110207,110631,109162,108184,108208,109670,107849,102733,98337,91155,81865,70815,56652,45130,40250,39886,65226,68528,77778,89301,103395,113446,117303,117680,114562,110682,106699,101231,95758,86507,76251,63523,50372,41508,37685,37611
15100,Lorain,423702.0,39,Ohio,OH,76.72492,77.15096,78.69254000000001,79.03765,81.38462,81.46049000000001,82.65007,82.97856,82.92012,83.22842,83.27991,83.64729,81.83644,82.33118,82.77499,83.14838,83.99951,84.30394,83.29326999999999,83.65041,84.71041,85.05131,84.87489000000001,85.22163,84.47546,84.8573,84.57125,84.9722,84.34546999999999,84.78226,85.48109000000001,85.89284,87.49579,87.81649,88.3587,88.61081,89.93619,90.13146,85.46076,85.26595,71.36433000000001,73.65796,74.00601999999999,73.82789,73.97561999999999,74.99334,75.36986999999999,76.70773,77.05145999999999,77.53889000000001,77.95143,78.8418,79.29873,81.29562,81.62535,79.93124,80.28699,82.19395,82.50381,81.06568,81.4446,81.7722,82.15019000000001,83.10265,83.45784,83.729,84.08282,82.7307,83.12968000000001,82.66003,83.07299,84.63766,84.96548,85.80057,86.12238,84.59079,84.97874,86.38371,86.36625,43122,44171,49275,54891,59518,62980,65049,65982,66152,67828,67745,67292,66497,67562,65047,59096,51662,43432,34729,26834,38277,37969,40122,44641,51187,59282,64938,66945,67777,68069,68934,69111,69378,67901,63081,57233,48180,40160,32658,25430
15200,Cleveland,2661167.0,39,Ohio,OH,78.00286,79.20470999999999,79.61762,80.62093,80.92493,81.65723,81.9464,82.63781999999999,82.89285,83.54799999999999,82.43205,83.02811,83.55646999999999,84.08471999999999,84.31477,84.85177,84.28851,84.79191999999999,84.61486,85.10575,85.00414,85.47426999999999,85.43328000000001,85.86034000000001,85.25938000000001,85.72471,86.28859,86.71313,86.42603000000001,86.82935,87.12227,87.47695999999999,86.42846,86.80775,87.63325,87.92996,88.4644,88.6652,89.28774,89.39405,73.5196,74.38641,75.41508,74.91029,75.73518,76.34792,77.13013000000001,76.90779,77.65859,78.11969,78.75676999999999,78.67361,79.27535,79.8622,80.46061999999999,80.98308,81.51890999999999,80.84087,81.37814,81.89301999999999,82.39398,82.30306,82.76221,82.66736999999999,83.14854,82.65556,83.14809,84.11341999999999,84.53873,83.98944,84.40485,85.39346,85.75218000000001,85.10838000000001,85.46602,85.72462,86.01822,87.26614000000001,87.45033000000001,292128,278623,289082,323091,354815,377591,382929,384124,378849,372474,367572,365118,355720,348696,339645,325873,299567,274280,259444,278979,282255,257691,259184,278594,299370,325733,344753,352774,351236,348589,346191,345144,341170,335609,324909,306516,281737,258766,247987,269377
15900,Columbus,1663807.0,39,Ohio,OH,77.75454,78.71824000000001,78.62815,79.48151999999999,80.5554,81.30431999999999,80.71163,81.2774,81.25463,81.71093,83.19605,83.71117,83.4821,83.9026,83.53439,84.00793,84.42756999999999,84.86617,84.66266999999999,85.04993,84.77804,85.20718000000001,84.47816,84.9586,85.37968000000001,85.73997,86.21256,86.5062,86.78992,87.06841,86.98798000000001,87.27904000000001,87.71837,87.97321,87.53875,87.81591,88.43559,88.61126999999999,88.7034,88.74779000000001,72.97423,74.3433,75.2322,74.79344,75.60051999999999,75.1221,75.77161,76.60856,77.15031,77.38005,77.98939,79.39445,79.89111,78.99873000000001,79.5468,80.60217,81.11067,80.20940999999999,80.69079,81.75066,82.22259,82.54864,83.02842,82.10571,82.5434,83.37624,83.75018,84.35407,84.70049,83.95676999999999,84.32477,84.7906,85.14116999999999,85.32092,85.67466999999999,85.80336,86.06151,86.24178,86.41796,161741,156480,164938,184700,207042,228156,241176,244573,241694,235142,234117,235341,234908,231491,229356,224388,216373,206749,196122,189917,164045,156034,160819,176767,192416,209539,218473,216394,214644,213692,216022,219508,221775,221955,220170,216276,209269,201777,194009,187895
16000,Mansfield,326186.0,39,Ohio,OH,78.22636,78.91866999999999,79.42551,80.06461,81.8605,82.36919,81.80534,82.26742,83.60743000000001,84.06925,82.39021,82.90250999999999,85.27565,85.61591,83.53728000000001,83.95298000000001,84.41994,84.83939000000001,84.35283000000001,84.74983,86.03616,86.34285,85.74903,86.1053,85.74509,86.13541,86.82385,87.16537,86.1267,86.49499,86.78781,87.11075,87.46643,87.74091,88.68443,88.91656,87.81281,88.02863,90.76997,90.74707,72.68645,73.25357,73.9568,73.9277,74.51167,75.76005,76.26604,77.24603,77.79522,78.94096,79.45125,79.21538000000001,79.68491999999999,79.14797,79.59236999999999,80.64591999999999,81.08256999999999,82.73021999999999,83.10136,80.2905,80.73127,81.43638,81.85965,83.21024,83.59953,83.353,83.7548,84.19575999999999,84.55731999999999,82.89131,83.28121,83.94084000000001,84.29401,85.76086,86.03452,82.75128000000001,83.07778,88.84666999999999,88.91444,32052,35511,42578,48091,50249,50110,51124,51107,50168,49272,47049,45550,43610,41342,36766,31932,25605,19396,14462,11747,29598,32425,36472,40110,46345,51532,54802,54039,52238,49973,47555,45742,42203,38845,34189,29381,23260,17216,12636,10832
16100,State College,310658.0,42,Pennsylvania,PA,81.56696,81.86138000000001,81.99778,82.41766,83.59219,83.98891,83.07061,83.44395,83.14086,83.56653,84.88821,85.24859000000001,84.36374,84.74463,85.73299,86.06358,84.4352,84.84225,84.61792,85.00449,85.0931,85.4567,86.70572,87.008,86.9209,87.25357,87.45049,87.77785,88.49583,88.71051,88.10978,88.27435,88.07096999999999,88.32355,89.04419,89.30246,89.24165,89.31049,90.0547,90.04835,75.21847,74.45934,74.9567,76.24911,76.73118000000001,77.97528,78.37206,78.93701999999999,79.39437,81.18288000000001,81.58331,80.09586999999999,80.51594,83.43446999999999,83.78608,82.09235,82.4821,83.16009,83.47285,81.31484,81.68563,84.70225,85.00367,83.75842,84.12342,84.04182,84.40257,83.9357,84.25099,85.96844,86.17928,86.25153,86.4577,86.86200000000001,87.13241,87.81577,87.96537,83.83513,84.29145,27137,30602,33615,34963,35945,37037,38462,39628,41433,43455,44449,43575,40937,37798,34786,31290,27346,24117,22610,18887,23764,27798,31142,34512,38614,42052,44074,45740,46251,46060,45660,42520,39560,35801,32672,29163,25215,22770,21035,17081
16200,Altoona,411749.0,42,Pennsylvania,PA,79.81911,80.22499,81.40717,81.86514,83.25027,83.67529,84.32706,84.68522,83.80805,84.19852,85.61591,85.95665,84.29844,84.71887,84.56769,84.97865999999999,85.36219,85.74419,85.26281,85.63133,86.61671,86.95999,85.8634,86.25967,84.28194,84.74965,88.02712,88.30341,86.42094,86.79746999999999,89.0984,89.35036,86.13464,86.49605,88.12304,88.31438,89.68479,89.79016999999999,87.82935,87.58364,73.95885,75.53156,76.04693,75.55108,76.03699999999999,77.60547,78.06109000000001,78.8835,79.32086,79.80455,80.26435,80.12111,80.60808,81.28558000000001,81.70387,82.61658,82.98250999999999,83.03408,83.40649,83.96645,84.3228,83.46219,83.85005,83.1628,83.57027,83.20988,83.609,84.01838000000001,84.38689000000001,86.40366,86.68276,84.37545,84.71158,83.20451,83.52405,88.29453000000001,88.46016999999999,86.11346,86.13866,43699,51609,57649,60232,60713,59284,57673,59643,63357,67477,68450,63459,57121,50743,44376,38368,31054,23232,18139,17952,40076,48064,54604,58618,62373,65012,66679,69973,71421,70596,66564,60337,53023,46973,40592,34625,27723,20710,17239,17175
16300,Pittsburgh,2561364.0,42,Pennsylvania,PA,77.91837,78.72504,80.37048,81.06128000000001,81.48595,82.08915999999999,81.33606,81.93542,82.95957,83.47281,83.64902,84.14452,84.37389,84.78657,84.33508,84.76355,84.82888,85.26649,84.89014,85.33078,85.08791,85.51768,84.98366999999999,85.42387,86.04528,86.41454,86.39988000000001,86.75247,86.82536999999999,87.14965,86.91546,87.23741,87.62191,87.89669,87.85197,88.07819,87.96491,88.14945999999999,88.38173,88.41266,73.39698,74.1347,74.8747,74.67981,75.34159,76.2877,76.91186,77.27489,77.84998,78.59849,79.14249000000001,79.22564,79.71676,80.44758,80.92226,80.77197,81.265,81.88481999999999,82.34776,81.86878,82.32281,82.94957,83.37209,82.97551,83.38532,83.25858000000001,83.64935,84.27152,84.62961999999999,85.22927,85.55242,84.28246,84.63573000000001,85.22218000000001,85.51108,86.25898000000001,86.49323000000001,85.94585,86.09106,250645,255120,270952,296892,323322,333988,329567,331644,343459,358385,371280,377760,377429,370341,360649,346829,323700,300083,274052,275599,223516,236753,255147,274865,290503,304119,313956,329579,342775,354947,361853,361083,358420,350707,342643,323499,302864,280152,258331,262883
16400,Youngstown,809682.0,39,Ohio,OH,78.55141,79.34921999999999,79.99647,80.69564,80.57967,81.15296,82.7169,83.20867,82.5953,83.13107,83.33232,83.8639,83.91597,84.31296999999999,84.59869,85.00531,84.83025,85.26359000000001,84.63752,85.07611,84.98974,85.4242,84.79835,85.28876,86.55238,86.93388,86.55726999999999,86.93406,87.23127,87.54578000000001,86.12263,86.49258,86.32101,86.69126,84.38395,84.88285,86.92706,87.19095,87.61343000000001,87.71137,73.22858000000001,73.62168,74.36946,75.1972,75.78441,76.47649,77.01647,77.29385,77.86825999999999,77.53575,78.1116,80.20087,80.62853,79.84037,80.32845999999999,80.88464,81.3672,81.02714,81.48477,82.24375,82.68839,82.59554,83.05141,83.631,84.03617,82.75919,83.20245,83.72689,84.11264,83.51561,83.89135999999999,84.62768,84.97716,85.25846999999999,85.62037,83.40829000000001,83.78159000000001,86.34114,86.5221,91992,98544,109128,116860,116175,116275,119289,118525,119629,121361,120905,116181,110183,103485,94295,83553,69897,54239,41698,39253,80711,85587,91773,95919,104716,118561,123209,122649,122008,120849,119551,114117,107524,99330,89115,76273,62375,48543,37714,37483
16500,Erie,659098.0,42,Pennsylvania,PA,79.1016,79.51687,80.11397,80.5298,81.89034000000001,82.21571999999999,82.26463000000001,82.66476,83.31236,83.77367,83.61466,84.00534,83.48082,83.90479,84.10755999999999,84.50629,84.70935,85.08801,86.25967,86.59583,85.23383000000001,85.62841,85.52545,85.89902,86.63072,86.95577,84.88665999999999,85.2979,88.20456,88.454,87.36695999999999,87.67184,87.85901,88.15284,88.37499,88.65679,87.66285,88.00905999999999,88.2205,88.30802,73.48980999999999,74.6487,75.07460999999999,75.33516999999999,75.73224,77.13274,77.56251,77.99884,78.49944,79.62434,80.0495,80.66802,81.08018,79.75194,80.19827,81.21623000000001,81.62123000000001,80.94722,81.39461999999999,82.58315,82.99191,81.24524,81.69193,82.83218000000001,83.22574,83.81961,84.17779,83.38025,83.76338,84.28396,84.64379,83.44981,83.85665999999999,84.62544,84.99855,88.33997,88.58211999999999,86.13628,86.33585,72605,75889,82087,88401,89020,87095,86401,87948,91371,95835,98516,98082,93941,86475,78600,68424,58555,45183,34721,32709,67633,69744,76711,80784,84508,88680,94827,98096,101084,101722,101035,96833,89138,81281,72834,62952,51965,40253,31376,30949
